Client ID,Client Type,Number of Customers,Monthly Target,Zip Code,Calendardate, Amount Collected ,Unit Sold,Campaign (Email),Campaign (Flyer),Campaign (Phone),Facebook,Instagram,YouTube,TikTok,LinkedIn,Number of Competition
ID-987426,Small Facility ,240,10,1003,16-09-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987426,Small Facility ,240,10,1003,16-10-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987426,Small Facility ,240,10,1003,16-11-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987426,Small Facility ,240,10,1003,17-12-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987426,Small Facility ,240,10,1003,16-01-2015, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987426,Small Facility ,240,10,1003,16-02-2015, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987426,Small Facility ,240,10,1003,18-03-2015, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987426,Small Facility ,240,10,1003,18-04-2015, -   ,0,0,0,0,0,1612500,0,0,0,Low
ID-987426,Small Facility ,240,10,1003,19-05-2015, -   ,0,0,0,0,0,1290000,0,0,0,Low
ID-987426,Small Facility ,240,10,1003,16-06-2015,6818920,48,0,0,0,0,1290000,0,0,0,Low
ID-987426,Small Facility ,240,10,1003,17-07-2015, -   ,0,0,0,0,0,1935000,0,0,0,Low
ID-987426,Small Facility ,240,10,1003,16-08-2015, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987426,Small Facility ,240,10,1003,16-09-2015, -   ,0,0,0,0,0,1290000,0,0,0,High
ID-987426,Small Facility ,240,10,1003,16-10-2015, -   ,0,0,0,0,0,645000,645000,0,0,High
ID-987426,Small Facility ,240,10,1003,16-11-2015, -   ,0,0,0,0,0,1290000,0,0,0,High
ID-987426,Small Facility ,240,10,1003,17-12-2015, -   ,0,0,0,0,0,967500,322500,0,0,High
ID-987429,Medium Facility,3860,200,1003,16-01-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987429,Medium Facility,3860,200,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987429,Medium Facility,3860,200,1003,18-03-2014,3409460,24,0,0,0,0,2902500,1290000,322500,0,Low
ID-987429,Medium Facility,3860,200,1003,18-04-2014,6818920,48,0,0,0,0,3547500,5160000,967500,0,Low
ID-987429,Medium Facility,3860,200,1003,19-05-2014,13637844,99,0,308783,0,0,5160000,7740000,0,0,Low
ID-987429,Medium Facility,3860,200,1003,16-06-2014,27275684,198,0,914971,0,0,8062500,6772500,1612500,0,Low
ID-987429,Medium Facility,3860,200,1003,17-07-2014,27275684,198,742331,0,0,0,3225000,12255000,0,0,Low
ID-987429,Medium Facility,3860,200,1003,16-08-2014,23866224,171,0,0,7594832,0,1612500,13222500,0,322500,Low
ID-987429,Medium Facility,3860,200,1003,16-09-2014,40913528,294,0,3304808,0,0,645000,10965000,0,0,Low
ID-987429,Medium Facility,3860,200,1003,16-10-2014,64779752,468,0,1926400,0,0,645000,17092500,0,0,Low
ID-987429,Medium Facility,3860,200,1003,16-11-2014,75008136,540,0,0,0,0,0,12900000,0,0,Low
ID-987429,Medium Facility,3860,200,1003,17-12-2014,64779752,468,0,7325136,0,0,0,11932500,0,0,Low
ID-987429,Medium Facility,3860,200,1003,16-01-2015,81827056,591,0,0,0,0,967500,17092500,0,0,Low
ID-987429,Medium Facility,3860,200,1003,16-02-2015,85236520,615,0,0,6665000,0,0,13222500,0,0,Low
ID-987429,Medium Facility,3860,200,1003,18-03-2015,105693284,762,296937,0,0,0,0,18705000,0,0,Low
ID-987429,Medium Facility,3860,200,1003,18-04-2015,102283820,738,0,0,0,0,0,11932500,0,0,Low
ID-987429,Medium Facility,3860,200,1003,19-05-2015,109102744,786,0,0,0,0,322500,13545000,0,0,Low
ID-987429,Medium Facility,3860,200,1003,16-06-2015,153425732,1107,0,6909352,0,0,322500,15480000,0,0,Low
ID-987429,Medium Facility,3860,200,1003,17-07-2015,163654116,1182,0,0,0,0,0,18705000,0,0,Low
ID-987429,Medium Facility,3860,200,1003,16-08-2015,119331124,861,427781,5142766,0,0,0,14190000,0,0,Low
ID-987429,Medium Facility,3860,200,1003,16-09-2015,92055440,663,0,0,0,0,0,14835000,0,0,High
ID-987429,Medium Facility,3860,200,1003,16-10-2015,129559508,936,0,296967,0,0,0,21607500,0,0,High
ID-987429,Medium Facility,3860,200,1003,16-11-2015,88645980,639,0,4996600,0,0,1612500,15157500,0,0,High
ID-987429,Medium Facility,3860,200,1003,17-12-2015,119331124,861,0,280618,0,0,322500,16770000,322500,0,High
ID-987430,Large Facility ,1400,75,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987430,Large Facility ,1400,75,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987430,Large Facility ,1400,75,1003,18-03-2014, -   ,0,0,0,0,0,967500,1290000,322500,1612500,Low
ID-987430,Large Facility ,1400,75,1003,18-04-2014, -   ,0,0,0,0,0,1290000,645000,0,0,Low
ID-987430,Large Facility ,1400,75,1003,19-05-2014, -   ,0,0,0,0,0,2902500,2580000,0,0,Low
ID-987430,Large Facility ,1400,75,1003,16-06-2014, -   ,0,0,0,0,0,3870000,3870000,322500,0,Low
ID-987430,Large Facility ,1400,75,1003,17-07-2014, -   ,0,0,0,0,0,1935000,6450000,0,0,Low
ID-987430,Large Facility ,1400,75,1003,16-08-2014, -   ,0,0,0,0,0,967500,5482500,0,0,Low
ID-987430,Large Facility ,1400,75,1003,16-09-2014, -   ,0,0,0,0,0,0,6450000,0,0,Low
ID-987430,Large Facility ,1400,75,1003,16-10-2014, -   ,0,0,0,0,0,645000,7740000,0,0,Low
ID-987430,Large Facility ,1400,75,1003,16-11-2014, -   ,0,0,0,0,0,0,7095000,0,0,Low
ID-987430,Large Facility ,1400,75,1003,17-12-2014,3409460,24,0,0,0,0,0,3870000,0,0,Low
ID-987430,Large Facility ,1400,75,1003,16-01-2015, -   ,0,0,0,0,0,322500,8062500,0,0,Low
ID-987430,Large Facility ,1400,75,1003,16-02-2015,3409460,24,0,0,0,0,0,6450000,0,0,Low
ID-987430,Large Facility ,1400,75,1003,18-03-2015,6818920,48,0,0,0,0,322500,8385000,0,322500,Low
ID-987430,Large Facility ,1400,75,1003,18-04-2015,3409460,24,0,0,0,0,0,2902500,0,0,Low
ID-987430,Large Facility ,1400,75,1003,19-05-2015,6818920,48,0,0,0,0,0,5805000,0,0,Low
ID-987430,Large Facility ,1400,75,1003,16-06-2015, -   ,0,0,0,0,0,0,7095000,0,645000,Low
ID-987430,Large Facility ,1400,75,1003,17-07-2015,6818920,48,0,0,0,0,322500,7095000,0,0,Low
ID-987430,Large Facility ,1400,75,1003,16-08-2015,6818920,48,0,0,0,0,645000,5482500,0,0,Low
ID-987430,Large Facility ,1400,75,1003,16-09-2015,6818920,48,0,0,0,0,0,5805000,0,0,High
ID-987430,Large Facility ,1400,75,1003,16-10-2015,1704732,48,0,0,0,0,0,7095000,0,0,High
ID-987430,Large Facility ,1400,75,1003,16-11-2015,3409460,24,0,0,0,0,0,6450000,0,0,High
ID-987430,Large Facility ,1400,75,1003,17-12-2015,20456764,147,0,0,0,0,645000,11287500,322500,0,High
ID-987433,Medium Facility,960,40,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-02-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987433,Medium Facility,960,40,1003,18-03-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987433,Medium Facility,960,40,1003,18-04-2014,6818920,48,0,0,0,0,322500,0,0,0,Low
ID-987433,Medium Facility,960,40,1003,19-05-2014, -   ,0,0,0,0,0,322500,322500,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-06-2014, -   ,0,0,0,0,0,967500,0,0,0,Low
ID-987433,Medium Facility,960,40,1003,17-07-2014, -   ,0,0,0,0,0,645000,322500,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-08-2014,3409460,24,0,0,0,0,322500,322500,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-09-2014,6818920,48,0,0,0,0,0,322500,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-10-2014,13637844,99,0,0,0,0,0,967500,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-11-2014,13637844,99,0,0,0,0,0,1612500,0,0,Low
ID-987433,Medium Facility,960,40,1003,17-12-2014,20456764,147,0,0,0,0,0,1290000,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-01-2015,27275684,198,0,0,0,0,1612500,2580000,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-02-2015,23866224,171,0,0,0,0,967500,2257500,0,0,Low
ID-987433,Medium Facility,960,40,1003,18-03-2015,34094608,246,0,0,0,0,645000,2257500,0,0,Low
ID-987433,Medium Facility,960,40,1003,18-04-2015,40913528,294,0,0,0,0,0,1290000,0,0,Low
ID-987433,Medium Facility,960,40,1003,19-05-2015,40913528,294,0,0,0,0,0,967500,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-06-2015,64779752,468,0,0,0,0,0,1935000,0,0,Low
ID-987433,Medium Facility,960,40,1003,17-07-2015,54551372,393,0,0,0,0,0,1612500,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-08-2015,78417596,567,0,0,0,0,322500,967500,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-09-2015,51141912,369,0,0,0,0,645000,645000,0,0,High
ID-987433,Medium Facility,960,40,1003,16-10-2015,64779752,468,0,0,0,0,967500,1290000,0,0,High
ID-987433,Medium Facility,960,40,1003,16-11-2015,81827056,591,773174,0,0,0,1935000,967500,0,0,High
ID-987433,Medium Facility,960,40,1003,17-12-2015,54551372,393,0,0,0,0,967500,645000,0,0,High
ID-987434,Small Facility ,800,40,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,18-03-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,18-04-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,19-05-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-06-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,17-07-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-08-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-09-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-10-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-11-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,17-12-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-01-2015, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-02-2015, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,18-03-2015, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,18-04-2015, -   ,0,0,1447913,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,19-05-2015,10228384,75,0,87032,0,0,1290000,3547500,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-06-2015,17047304,123,0,0,0,0,0,1290000,0,0,Low
ID-987434,Small Facility ,800,40,1003,17-07-2015,13637844,99,0,1072644,0,0,0,2580000,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-08-2015,30685148,222,1430713,0,0,0,0,1290000,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-09-2015,20456764,147,0,0,0,0,0,1935000,0,0,High
ID-987434,Small Facility ,800,40,1003,16-10-2015,30685148,222,0,0,0,0,0,967500,0,0,High
ID-987434,Small Facility ,800,40,1003,16-11-2015,27275684,198,0,0,0,0,645000,967500,0,0,High
ID-987434,Small Facility ,800,40,1003,17-12-2015,27275684,198,0,2243805,0,0,1612500,967500,0,0,High
ID-987436,Large Facility ,1440,35,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987436,Large Facility ,1440,35,1003,18-03-2014, -   ,0,0,0,0,0,645000,322500,0,0,Low
ID-987436,Large Facility ,1440,35,1003,18-04-2014, -   ,0,0,0,0,0,1290000,645000,322500,0,Low
ID-987436,Large Facility ,1440,35,1003,19-05-2014, -   ,0,0,0,0,0,1935000,1935000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-06-2014, -   ,0,0,3331296,0,322500,1612500,1612500,1290000,0,Low
ID-987436,Large Facility ,1440,35,1003,17-07-2014, -   ,0,605827,0,0,0,322500,3870000,0,322500,Low
ID-987436,Large Facility ,1440,35,1003,16-08-2014, -   ,0,61146,2352960,1647416,0,322500,4192500,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-09-2014, -   ,0,127710,0,0,0,0,3225000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-10-2014, -   ,0,0,0,0,0,645000,6450000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-11-2014, -   ,0,0,2001435,0,0,0,5482500,0,0,Low
ID-987436,Large Facility ,1440,35,1003,17-12-2014, -   ,0,0,4232813,0,0,322500,3225000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-01-2015, -   ,0,533716,0,0,0,0,6450000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-02-2015,10228384,75,0,0,4300000,0,0,5160000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,18-03-2015,3409460,24,0,0,0,0,645000,5160000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,18-04-2015,17047304,123,0,0,0,0,322500,7095000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,19-05-2015,10228384,75,0,0,0,0,322500,4515000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-06-2015,13637844,99,0,6912014,0,0,0,7417500,0,0,Low
ID-987436,Large Facility ,1440,35,1003,17-07-2015,10228384,75,0,0,0,0,0,7095000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-08-2015,10228384,75,0,0,0,0,0,4515000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-09-2015,3409460,24,0,0,0,0,0,5482500,0,0,High
ID-987436,Large Facility ,1440,35,1003,16-10-2015,13637844,99,271012,0,0,0,0,9030000,0,0,High
ID-987436,Large Facility ,1440,35,1003,16-11-2015,10228384,75,0,6316034,0,0,322500,5160000,0,0,High
ID-987436,Large Facility ,1440,35,1003,17-12-2015,17047304,123,0,3569692,0,0,0,6127500,0,0,High
ID-987437,Medium Facility,6840,265,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987437,Medium Facility,6840,265,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987437,Medium Facility,6840,265,1003,18-03-2014, -   ,0,0,0,0,0,0,3870000,0,0,Low
ID-987437,Medium Facility,6840,265,1003,18-04-2014, -   ,0,0,1945213,0,0,0,2902500,0,0,Low
ID-987437,Medium Facility,6840,265,1003,19-05-2014, -   ,0,0,0,0,0,0,21930000,0,0,Low
ID-987437,Medium Facility,6840,265,1003,16-06-2014, -   ,0,4267991,6911063,0,0,0,26122500,0,0,Low
ID-987437,Medium Facility,6840,265,1003,17-07-2014,37504068,198,1275810,0,0,0,0,24510000,0,0,Low
ID-987437,Medium Facility,6840,265,1003,16-08-2014,34094608,246,4285629,319060,0,0,322500,20640000,0,0,Low
ID-987437,Medium Facility,6840,265,1003,16-09-2014,51141912,369,4997069,1915650,0,0,0,17092500,0,0,Low
ID-987437,Medium Facility,6840,265,1003,16-10-2014,68189216,417,409704,6127500,0,0,6772500,17737500,0,322500,Low
ID-987437,Medium Facility,6840,265,1003,16-11-2014,63075024,417,1002343,936897,0,0,14512500,7417500,0,0,Low
ID-987437,Medium Facility,6840,265,1003,17-12-2014,85236520,615,288478,4843950,0,0,14190000,6127500,0,0,Low
ID-987437,Medium Facility,6840,265,1003,16-01-2015,68189216,492,4778160,4097633,0,0,18382500,6772500,0,0,Low
ID-987437,Medium Facility,6840,265,1003,16-02-2015,85236520,615,0,0,0,0,16447500,6772500,0,0,Low
ID-987437,Medium Facility,6840,265,1003,18-03-2015,115921664,837,0,678153,0,0,15802500,3547500,0,0,Low
ID-987437,Medium Facility,6840,265,1003,18-04-2015,105693284,762,0,8764178,0,0,4515000,7740000,0,1290000,Low
ID-987437,Medium Facility,6840,265,1003,19-05-2015,78417596,567,5005200,7186487,0,0,4837500,8385000,0,322500,Low
ID-987437,Medium Facility,6840,265,1003,16-06-2015,100579092,690,2057516,1940891,0,0,7417500,10965000,645000,322500,Low
ID-987437,Medium Facility,6840,265,1003,17-07-2015,136378428,984,7852178,3003137,0,0,5805000,6772500,322500,0,Low
ID-987437,Medium Facility,6840,265,1003,16-08-2015,139787888,1008,1419000,13010248,0,0,4192500,7417500,322500,0,Low
ID-987437,Medium Facility,6840,265,1003,16-09-2015,95464900,690,2107000,6385500,0,0,3547500,6772500,967500,322500,High
ID-987437,Medium Facility,6840,265,1003,16-10-2015,146606812,1059,3523153,3973200,0,0,6127500,5805000,322500,322500,High
ID-987437,Medium Facility,6840,265,1003,16-11-2015,132116604,1017,0,7010828,0,2580000,9352500,4515000,0,0,High
ID-987437,Medium Facility,6840,265,1003,17-12-2015,126150048,909,0,9336612,0,3225000,9030000,0,322500,0,High
ID-987438,Large Facility ,1400,70,1003,16-01-2014,11933112,48,0,0,0,0,0,0,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987438,Large Facility ,1400,70,1003,18-03-2014,3409460,24,0,0,0,0,1290000,967500,322500,0,Low
ID-987438,Large Facility ,1400,70,1003,18-04-2014, -   ,0,0,0,0,0,3547500,645000,0,0,Low
ID-987438,Large Facility ,1400,70,1003,19-05-2014, -   ,0,0,4358781,0,0,4192500,2580000,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-06-2014, -   ,0,0,3397344,0,0,2580000,2902500,1290000,0,Low
ID-987438,Large Facility ,1400,70,1003,17-07-2014,6818920,48,494887,0,0,0,1612500,4192500,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-08-2014,13637844,99,0,0,1441489,0,1290000,3547500,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-09-2014,20456764,147,0,1081128,0,0,645000,3225000,0,645000,Low
ID-987438,Large Facility ,1400,70,1003,16-10-2014,17047304,123,0,0,0,0,322500,6127500,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-11-2014,20456764,147,0,826322,0,0,0,6127500,0,0,Low
ID-987438,Large Facility ,1400,70,1003,17-12-2014,17047304,123,0,1277706,0,0,0,5160000,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-01-2015,10228384,75,0,0,0,0,322500,5805000,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-02-2015,27275684,198,0,0,1290000,0,0,5482500,0,0,Low
ID-987438,Large Facility ,1400,70,1003,18-03-2015,17047304,123,0,0,0,0,0,7095000,0,0,Low
ID-987438,Large Facility ,1400,70,1003,18-04-2015,40913528,294,0,0,0,0,0,7095000,0,0,Low
ID-987438,Large Facility ,1400,70,1003,19-05-2015,34094608,246,0,0,0,0,0,6127500,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-06-2015,27275684,198,0,441464,0,0,0,8707500,0,0,Low
ID-987438,Large Facility ,1400,70,1003,17-07-2015,44322988,321,0,0,0,0,0,8062500,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-08-2015,16194940,150,0,7901439,0,0,0,6127500,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-09-2015,20456764,147,0,0,0,0,0,2902500,0,0,High
ID-987438,Large Facility ,1400,70,1003,16-10-2015,13637844,99,0,0,0,0,0,7417500,0,0,High
ID-987438,Large Facility ,1400,70,1003,16-11-2015,27275684,198,0,1664874,0,0,0,7740000,0,0,High
ID-987438,Large Facility ,1400,70,1003,17-12-2015,13637844,99,0,0,0,0,0,5160000,0,0,High
ID-987439,Medium Facility,3120,150,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987439,Medium Facility,3120,150,1003,18-03-2014, -   ,0,0,0,0,0,322500,322500,0,0,Low
ID-987439,Medium Facility,3120,150,1003,18-04-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987439,Medium Facility,3120,150,1003,19-05-2014,52846640,198,0,0,0,0,0,9030000,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-06-2014,27275684,123,0,0,0,0,4515000,5805000,0,0,Low
ID-987439,Medium Facility,3120,150,1003,17-07-2014,3409460,24,0,0,0,0,9352500,2580000,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-08-2014,3409460,24,0,0,0,0,8062500,967500,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-09-2014,17047304,123,0,0,0,0,6127500,2580000,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-10-2014,23866224,171,0,0,0,322500,7417500,2902500,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-11-2014,30685148,222,0,0,0,0,8062500,645000,0,0,Low
ID-987439,Medium Facility,3120,150,1003,17-12-2014,17047304,123,0,0,0,0,4515000,3870000,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-01-2015,34094608,246,0,0,0,0,7095000,4192500,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-02-2015,34094608,246,0,0,0,0,8707500,645000,0,0,Low
ID-987439,Medium Facility,3120,150,1003,18-03-2015,30685148,222,0,0,0,0,10642500,0,0,0,Low
ID-987439,Medium Facility,3120,150,1003,18-04-2015,40913528,294,0,0,0,0,10320000,0,0,0,Low
ID-987439,Medium Facility,3120,150,1003,19-05-2015,30685148,222,0,0,0,0,5482500,0,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-06-2015,37504068,270,0,0,0,0,7740000,2580000,0,0,Low
ID-987439,Medium Facility,3120,150,1003,17-07-2015,34094608,246,0,0,0,0,10320000,322500,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-08-2015,88645980,417,0,0,0,0,8385000,0,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-09-2015,51141912,294,0,0,0,0,9352500,0,0,0,High
ID-987439,Medium Facility,3120,150,1003,16-10-2015,44322988,321,0,0,0,0,9352500,0,0,0,High
ID-987439,Medium Facility,3120,150,1003,16-11-2015,47732452,345,0,2102201,0,0,10320000,0,0,0,High
ID-987439,Medium Facility,3120,150,1003,17-12-2015,51141912,369,0,0,0,0,12900000,0,0,0,High
ID-987441,Large Facility ,2872,155,1003,16-01-2014,-1704732,24,0,0,0,967500,5482500,1935000,1612500,0,Low
ID-987441,Large Facility ,2872,155,1003,16-02-2014,11933112,48,0,0,0,2902500,5160000,1935000,322500,0,Low
ID-987441,Large Facility ,2872,155,1003,18-03-2014,10228384,75,0,0,0,645000,4837500,967500,645000,0,Low
ID-987441,Large Facility ,2872,155,1003,18-04-2014,1704732,48,984270,4718971,0,1612500,4515000,2257500,645000,0,Low
ID-987441,Large Facility ,2872,155,1003,19-05-2014,30685148,222,0,1858675,0,0,4192500,4192500,0,0,Low
ID-987441,Large Facility ,2872,155,1003,16-06-2014,37504068,270,0,0,0,0,5160000,5482500,0,0,Low
ID-987441,Large Facility ,2872,155,1003,17-07-2014,37504068,270,0,2248057,0,0,4837500,11287500,0,0,Low
ID-987441,Large Facility ,2872,155,1003,16-08-2014,37504068,270,0,5198214,0,0,3225000,10320000,0,0,Low
ID-987441,Large Facility ,2872,155,1003,16-09-2014,51141912,369,42570,4354447,0,0,1935000,7740000,0,0,Low
ID-987441,Large Facility ,2872,155,1003,16-10-2014,88645980,639,0,4075562,0,0,3547500,12577500,0,0,Low
ID-987441,Large Facility ,2872,155,1003,16-11-2014,109102744,786,0,3174527,0,0,1935000,8385000,0,322500,Low
ID-987441,Large Facility ,2872,155,1003,17-12-2014,98874360,714,0,11521248,0,322500,2580000,9030000,0,0,Low
ID-987441,Large Facility ,2872,155,1003,16-01-2015,143197352,1032,1203321,0,0,645000,3870000,7095000,322500,0,Low
ID-987441,Large Facility ,2872,155,1003,16-02-2015,119331124,861,0,0,0,645000,10642500,7740000,967500,0,Low
ID-987441,Large Facility ,2872,155,1003,18-03-2015,153425732,1107,1187746,0,0,0,5805000,5482500,322500,0,Low
ID-987441,Large Facility ,2872,155,1003,18-04-2015,156835192,1131,0,5988610,0,1290000,4515000,6127500,645000,0,Low
ID-987441,Large Facility ,2872,155,1003,19-05-2015,136378428,984,0,0,0,2902500,7417500,1612500,645000,0,Low
ID-987441,Large Facility ,2872,155,1003,16-06-2015,129559508,936,0,5473900,0,2902500,6450000,0,322500,0,Low
ID-987441,Large Facility ,2872,155,1003,17-07-2015,122740584,885,0,0,0,1290000,7417500,967500,322500,0,Low
ID-987441,Large Facility ,2872,155,1003,16-08-2015,102283820,738,0,6331750,0,1612500,5805000,1290000,967500,0,Low
ID-987441,Large Facility ,2872,155,1003,16-09-2015,119331124,861,0,0,0,967500,3547500,967500,645000,0,High
ID-987441,Large Facility ,2872,155,1003,16-10-2015,105693284,762,0,3540302,0,645000,7095000,4515000,322500,0,High
ID-987441,Large Facility ,2872,155,1003,16-11-2015,129559508,936,0,5047125,0,967500,5482500,2902500,967500,0,High
ID-987441,Large Facility ,2872,155,1003,17-12-2015,139787888,1008,0,7413888,0,322500,967500,0,0,0,High
ID-987443,Large Facility ,200,10,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,18-03-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,18-04-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,19-05-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,16-06-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,17-07-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,16-08-2014, -   ,0,0,0,0,0,0,322500,0,0,Low
ID-987443,Large Facility ,200,10,1003,16-09-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,16-10-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,16-11-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,17-12-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,16-01-2015, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,16-02-2015, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,18-03-2015, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,18-04-2015, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,19-05-2015, -   ,0,0,0,0,0,0,0,0,0,Low
